timestamp,AccX
1713205354911,3.4317636108398437
1713205355006,-2.9889843750000002
1713205355039,-11.498039703369141
1713205355177,-2.3839425659179687
1713205355288,2.1418959045410157
1713205355301,1.1416758728027345
1713205355459,1.0463241577148439
1713205355506,2.3843916320800784
1713205355572,2.5128245544433594
1713205355638,-2.2737716674804687
1713205355772,0.4194277954101563
1713205355878,-2.4063958740234375
1713205355971,-2.950813751220703
1713205356106,1.0268646240234376
1713205356174,-14.660662994384767
1713205356325,-2.4373814392089845
1713205356408,1.006956024169922
1713205356510,-0.6153703308105469
1713205356601,1.189127197265625
1713205356667,2.0047810363769534
1713205356775,-3.6925213623046877
1713205356927,-1.1764036560058595
1713205357004,-2.528242492675781
1713205357104,-1.6343014526367188
1713205357208,-1.531614990234375
1713205357326,-0.21674926757812502
1713205357396,1.8224601745605469
